Estado,Ano,Animal,Quantidade
CE,2012,Galináceos - total,26843577.0
CE,2012,Galináceos - galinhas,8295834.0
CE,2012,Codornas,113186.0
CE,2013,Bovino,2591067.0
CE,2013,Bubalino,1514.0
CE,2013,Equino,128602.0
CE,2013,Suíno - total,1138424.0
CE,2013,Suíno - matrizes de suínos,162573.0
CE,2013,Caprino,1029763.0
CE,2013,Ovino,2062654.0
CE,2013,Galináceos - total,28394243.0
CE,2013,Galináceos - galinhas,8959684.0
CE,2013,Codornas,114635.0
CE,2014,Bovino,2597139.0
CE,2014,Bubalino,1470.0
CE,2014,Equino,131851.0
CE,2014,Suíno - total,1188106.0
CE,2014,Suíno - matrizes de suínos,172105.0
CE,2014,Caprino,1055937.0
CE,2014,Ovino,2229327.0
CE,2014,Galináceos - total,28141656.0
CE,2014,Galináceos - galinhas,9062988.0
CE,2014,Codornas,121874.0
CE,2015,Bovino,2516197.0
CE,2015,Bubalino,1424.0
CE,2015,Equino,135046.0
CE,2015,Suíno - total,1268342.0
CE,2015,Suíno - matrizes de suínos,176988.0
CE,2015,Caprino,1115888.0
CE,2015,Ovino,2304996.0
CE,2015,Galináceos - total,28258791.0
CE,2015,Galináceos - galinhas,9493978.0
CE,2015,Codornas,821301.0
CE,2016,Bovino,2426408.0
CE,2016,Bubalino,1215.0
CE,2016,Equino,138808.0
CE,2016,Suíno - total,1249739.0
CE,2016,Suíno - matrizes de suínos,197978.0
CE,2016,Caprino,1134141.0
CE,2016,Ovino,2294035.0
CE,2016,Galináceos - total,28198871.0
CE,2016,Galináceos - galinhas,10434505.0
CE,2016,Codornas,549153.0
CE,2017,Bovino,2287400.0
CE,2017,Bubalino,1260.0
CE,2017,Equino,117110.0
CE,2017,Suíno - total,1143214.0
CE,2017,Suíno - matrizes de suínos,190343.0
CE,2017,Caprino,1058705.0
CE,2017,Ovino,2228713.0
CE,2017,Galináceos - total,30044156.0
CE,2017,Galináceos - galinhas,10833764.0
CE,2017,Codornas,815080.0
CE,2018,Bovino,2403371.0
CE,2018,Bubalino,1381.0
CE,2018,Equino,117062.0
CE,2018,Suíno - total,1171020.0
CE,2018,Suíno - matrizes de suínos,195989.0
CE,2018,Caprino,1097351.0
CE,2018,Ovino,2318568.0
CE,2018,Galináceos - total,31375161.0
CE,2018,Galináceos - galinhas,12232453.0
CE,2018,Codornas,821342.0
RN,2003,Bovino,885400.0
RN,2003,Bubalino,520.0
RN,2003,Equino,39614.0
RN,2003,Suíno - total,149494.0
RN,2003,Suíno - matrizes de suínos,0.0
RN,2003,Caprino,406108.0
RN,2003,Ovino,462279.0
RN,2003,Galináceos - total,4865952.0
RN,2003,Galináceos - galinhas,2367777.0
RN,2003,Codornas,32857.0
RN,2004,Bovino,942670.0
RN,2004,Bubalino,489.0
RN,2004,Equino,40338.0
RN,2004,Suíno - total,161350.0
RN,2004,Suíno - matrizes de suínos,0.0
RN,2004,Caprino,428278.0
RN,2004,Ovino,489862.0
RN,2004,Galináceos - total,5281056.0
RN,2004,Galináceos - galinhas,2458953.0
RN,2004,Codornas,50031.0
RN,2005,Bovino,978494.0
RN,2005,Bubalino,485.0
RN,2005,Equino,41979.0
RN,2005,Suíno - total,169100.0
RN,2005,Suíno - matrizes de suínos,0.0
RN,2005,Caprino,439400.0
RN,2005,Ovino,490310.0
RN,2005,Galináceos - total,5154185.0
RN,2005,Galináceos - galinhas,2247523.0
RN,2005,Codornas,56299.0
RN,2006,Bovino,1027289.0
RN,2006,Bubalino,635.0
RN,2006,Equino,43550.0
RN,2006,Suíno - total,183319.0
RN,2006,Suíno - matrizes de suínos,0.0
RN,2006,Caprino,407931.0
RN,2006,Ovino,512161.0
RN,2006,Galináceos - total,5360566.0
RN,2006,Galináceos - galinhas,2020348.0
RN,2006,Codornas,50313.0
RN,2007,Bovino,1010238.0
RN,2007,Bubalino,875.0
RN,2007,Equino,42933.0
RN,2007,Suíno - total,182998.0
RN,2007,Suíno - matrizes de suínos,0.0
RN,2007,Caprino,401510.0
RN,2007,Ovino,514224.0
RN,2007,Galináceos - total,4817525.0
RN,2007,Galináceos - galinhas,1948355.0
RN,2007,Codornas,51741.0
RN,2008,Bovino,1029240.0
RN,2008,Bubalino,978.0
RN,2008,Equino,42151.0
RN,2008,Suíno - total,191248.0
RN,2008,Suíno - matrizes de suínos,0.0
RN,2008,Caprino,409359.0
RN,2008,Ovino,532846.0
RN,2008,Galináceos - total,4653951.0
RN,2008,Galináceos - galinhas,1947077.0
RN,2008,Codornas,52808.0
RN,2009,Bovino,1150028.0
RN,2009,Bubalino,2281.0
RN,2009,Equino,43111.0
RN,2009,Suíno - total,193856.0
RN,2009,Suíno - matrizes de suínos,0.0
RN,2009,Caprino,398679.0
RN,2009,Ovino,570302.0
RN,2009,Galináceos - total,4545519.0
RN,2009,Galináceos - galinhas,1969997.0
RN,2009,Codornas,49590.0
RN,2010,Bovino,1064575.0
RN,2010,Bubalino,2107.0
RN,2010,Equino,43112.0
RN,2010,Suíno - total,192553.0
RN,2010,Suíno - matrizes de suínos,0.0
RN,2010,Caprino,405983.0
RN,2010,Ovino,583661.0
RN,2010,Galináceos - total,4609958.0
RN,2010,Galináceos - galinhas,2080823.0
RN,2010,Codornas,48150.0
RN,2011,Bovino,1047797.0
RN,2011,Bubalino,2547.0
RN,2011,Equino,45100.0
RN,2011,Suíno - total,193187.0
RN,2011,Suíno - matrizes de suínos,0.0
RN,2011,Caprino,406616.0
RN,2011,Ovino,587096.0
RN,2011,Galináceos - total,4941927.0
RN,2011,Galináceos - galinhas,2161643.0
RN,2011,Codornas,53422.0
RN,2012,Bovino,858211.0
RN,2012,Bubalino,2201.0
RN,2012,Equino,44454.0
RN,2012,Suíno - total,173049.0
RN,2012,Suíno - matrizes de suínos,0.0
RN,2012,Caprino,383971.0
RN,2012,Ovino,558563.0
RN,2012,Galináceos - total,4623791.0
RN,2012,Galináceos - galinhas,2087327.0
RN,2012,Codornas,45628.0
RN,2013,Bovino,914777.0
RN,2013,Bubalino,1949.0
RN,2013,Equino,53552.0
RN,2013,Suíno - total,162254.0
RN,2013,Suíno - matrizes de suínos,48709.0
RN,2013,Caprino,397093.0
RN,2013,Ovino,737392.0
RN,2013,Galináceos - total,4104289.0
RN,2013,Galináceos - galinhas,2085037.0
RN,2013,Codornas,49343.0
RN,2014,Bovino,972816.0
RN,2014,Bubalino,1417.0
RN,2014,Equino,62654.0
RN,2014,Suíno - total,217783.0
RN,2014,Suíno - matrizes de suínos,63664.0
RN,2014,Caprino,438690.0
RN,2014,Ovino,860037.0
RN,2014,Galináceos - total,4560577.0
RN,2014,Galináceos - galinhas,2346100.0
RN,2014,Codornas,51522.0
RN,2015,Bovino,918952.0
RN,2015,Bubalino,2370.0
RN,2015,Equino,63816.0
RN,2015,Suíno - total,258078.0
RN,2015,Suíno - matrizes de suínos,72850.0
RN,2015,Caprino,463553.0
RN,2015,Ovino,872795.0
RN,2015,Galináceos - total,4675903.0
RN,2015,Galináceos - galinhas,2529955.0
RN,2015,Codornas,50500.0
RN,2016,Bovino,840847.0
RN,2016,Bubalino,1840.0
RN,2016,Equino,64585.0
RN,2016,Suíno - total,273518.0
RN,2016,Suíno - matrizes de suínos,80424.0
RN,2016,Caprino,452836.0
RN,2016,Ovino,843968.0
RN,2016,Galináceos - total,4550016.0
RN,2016,Galináceos - galinhas,2582480.0
RN,2016,Codornas,52880.0
RN,2017,Bovino,870000.0
RN,2017,Bubalino,1907.0
RN,2017,Equino,64555.0
RN,2017,Suíno - total,264510.0
RN,2017,Suíno - matrizes de suínos,77895.0
RN,2017,Caprino,469900.0
RN,2017,Ovino,851160.0
RN,2017,Galináceos - total,4735464.0
RN,2017,Galináceos - galinhas,2819206.0
RN,2017,Codornas,77390.0
RN,2018,Bovino,863284.0
RN,2018,Bubalino,1816.0
RN,2018,Equino,63658.0
RN,2018,Suíno - total,249651.0
RN,2018,Suíno - matrizes de suínos,75308.0
RN,2018,Caprino,439429.0
RN,2018,Ovino,794126.0
RN,2018,Galináceos - total,5570696.0
RN,2018,Galináceos - galinhas,3026990.0
RN,2018,Codornas,75053.0
PB,2003,Bovino,950865.0
PB,2003,Bubalino,62.0
PB,2003,Equino,52335.0
PB,2003,Suíno - total,141162.0
PB,2003,Suíno - matrizes de suínos,0.0
PB,2003,Caprino,673426.0
PB,2003,Ovino,406095.0
PB,2003,Galináceos - total,8107057.0
PB,2003,Galináceos - galinhas,1916935.0
PB,2003,Codornas,79192.0
PB,2004,Bovino,1000199.0
PB,2004,Bubalino,65.0
PB,2004,Equino,52020.0
PB,2004,Suíno - total,143995.0
PB,2004,Suíno - matrizes de suínos,0.0
PB,2004,Caprino,680742.0
PB,2004,Ovino,408671.0
PB,2004,Galináceos - total,8278641.0
PB,2004,Galináceos - galinhas,2037052.0
PB,2004,Codornas,86779.0
PB,2005,Bovino,1052613.0
PB,2005,Bubalino,1637.0
PB,2005,Equino,50910.0
PB,2005,Suíno - total,144501.0
PB,2005,Suíno - matrizes de suínos,0.0
PB,2005,Caprino,657824.0
PB,2005,Ovino,411069.0
PB,2005,Galináceos - total,8251713.0
PB,2005,Galináceos - galinhas,2104899.0
PB,2005,Codornas,60234.0
PB,2006,Bovino,1092792.0
PB,2006,Bubalino,1656.0
PB,2006,Equino,50819.0
PB,2006,Suíno - total,148588.0
PB,2006,Suíno - matrizes de suínos,0.0
PB,2006,Caprino,653730.0
PB,2006,Ovino,414800.0
PB,2006,Galináceos - total,8342112.0
PB,2006,Galináceos - galinhas,2223363.0
PB,2006,Codornas,62810.0
PB,2007,Bovino,1139322.0
PB,2007,Bubalino,730.0
PB,2007,Equino,49761.0
PB,2007,Suíno - total,143824.0
PB,2007,Suíno - matrizes de suínos,0.0
PB,2007,Caprino,636457.0
PB,2007,Ovino,409634.0
PB,2007,Galináceos - total,8412925.0
PB,2007,Galináceos - galinhas,2212221.0
PB,2007,Codornas,148656.0
PB,2008,Bovino,1202363.0
PB,2008,Bubalino,704.0
PB,2008,Equino,48863.0
PB,2008,Suíno - total,143795.0
PB,2008,Suíno - matrizes de suínos,0.0
PB,2008,Caprino,624025.0
PB,2008,Ovino,414895.0
PB,2008,Galináceos - total,8363301.0
PB,2008,Galináceos - galinhas,2236698.0
PB,2008,Codornas,132376.0
PB,2009,Bovino,1236276.0
PB,2009,Bubalino,1647.0
PB,2009,Equino,48366.0
PB,2009,Suíno - total,144317.0
PB,2009,Suíno - matrizes de suínos,0.0
PB,2009,Caprino,624205.0
PB,2009,Ovino,434225.0
PB,2009,Galináceos - total,10001011.0
PB,2009,Galináceos - galinhas,2251449.0
PB,2009,Codornas,151269.0
PB,2010,Bovino,1242579.0
PB,2010,Bubalino,707.0
PB,2010,Equino,48073.0
PB,2010,Suíno - total,147468.0
PB,2010,Suíno - matrizes de suínos,0.0
PB,2010,Caprino,600607.0
PB,2010,Ovino,433032.0
PB,2010,Galináceos - total,10423491.0
PB,2010,Galináceos - galinhas,2318020.0
PB,2010,Codornas,167698.0
PB,2011,Bovino,1354268.0
PB,2011,Bubalino,724.0
PB,2011,Equino,48284.0
PB,2011,Suíno - total,151702.0
PB,2011,Suíno - matrizes de suínos,0.0
PB,2011,Caprino,580867.0
PB,2011,Ovino,447406.0
PB,2011,Galináceos - total,10742769.0
PB,2011,Galináceos - galinhas,2477534.0
PB,2011,Codornas,143810.0
PB,2012,Bovino,967067.0
PB,2012,Bubalino,933.0
PB,2012,Equino,44758.0
PB,2012,Suíno - total,133875.0
PB,2012,Suíno - matrizes de suínos,0.0
PB,2012,Caprino,473184.0
PB,2012,Ovino,374081.0
PB,2012,Galináceos - total,11510389.0
PB,2012,Galináceos - galinhas,2354692.0
PB,2012,Codornas,173973.0
PB,2013,Bovino,1048824.0
PB,2013,Bubalino,1124.0
PB,2013,Equino,46262.0
PB,2013,Suíno - total,137438.0
PB,2013,Suíno - matrizes de suínos,34268.0
PB,2013,Caprino,478083.0
PB,2013,Ovino,389523.0
PB,2013,Galináceos - total,11214620.0
PB,2013,Galináceos - galinhas,2433247.0
PB,2013,Codornas,231676.0
PB,2014,Bovino,1145943.0
PB,2014,Bubalino,992.0
PB,2014,Equino,49975.0
PB,2014,Suíno - total,148335.0
PB,2014,Suíno - matrizes de suínos,34303.0
PB,2014,Caprino,507589.0
PB,2014,Ovino,442533.0
PB,2014,Galináceos - total,10737056.0
PB,2014,Galináceos - galinhas,2512438.0
PB,2014,Codornas,307185.0
PB,2015,Bovino,1170803.0
PB,2015,Bubalino,913.0
PB,2015,Equino,52683.0
PB,2015,Suíno - total,174533.0
PB,2015,Suíno - matrizes de suínos,37920.0
PB,2015,Caprino,566576.0
PB,2015,Ovino,501362.0
PB,2015,Galináceos - total,10647748.0
PB,2015,Galináceos - galinhas,2268931.0
PB,2015,Codornas,312409.0
PB,2016,Bovino,1187981.0
PB,2016,Bubalino,1117.0
PB,2016,Equino,54461.0
PB,2016,Suíno - total,179258.0
PB,2016,Suíno - matrizes de suínos,37462.0
PB,2016,Caprino,566153.0
PB,2016,Ovino,523103.0
PB,2016,Galináceos - total,9643617.0
PB,2016,Galináceos - galinhas,2176070.0
PB,2016,Codornas,334306.0
PB,2017,Bovino,1202781.0
PB,2017,Bubalino,957.0
PB,2017,Equino,55965.0
PB,2017,Suíno - total,199884.0
PB,2017,Suíno - matrizes de suínos,37782.0
PB,2017,Caprino,613919.0
PB,2017,Ovino,572688.0
PB,2017,Galináceos - total,10783725.0
PB,2017,Galináceos - galinhas,2335433.0
PB,2017,Codornas,288462.0
PB,2018,Bovino,1240004.0
PB,2018,Bubalino,1007.0
PB,2018,Equino,59536.0
PB,2018,Suíno - total,222591.0
PB,2018,Suíno - matrizes de suínos,41867.0
PB,2018,Caprino,649136.0
PB,2018,Ovino,610214.0
PB,2018,Galináceos - total,10687244.0
PB,2018,Galináceos - galinhas,2424594.0
PB,2018,Codornas,249795.0
PE,2003,Bovino,1701655.0
PE,2003,Bubalino,12617.0
PE,2003,Equino,119061.0
PE,2003,Suíno - total,394515.0
PE,2003,Suíno - matrizes de suínos,0.0
PE,2003,Caprino,1511906.0
PE,2003,Ovino,892629.0
PE,2003,Galináceos - total,24677621.0
PE,2003,Galináceos - galinhas,6796560.0
PE,2003,Codornas,344304.0
PE,2004,Bovino,1705401.0
PE,2004,Bubalino,15486.0
PE,2004,Equino,119680.0
PE,2004,Suíno - total,407579.0
PE,2004,Suíno - matrizes de suínos,0.0
PE,2004,Caprino,1533132.0
PE,2004,Ovino,943068.0
PE,2004,Galináceos - total,21758820.0
PE,2004,Galináceos - galinhas,7102219.0
PE,2004,Codornas,364082.0
PE,2005,Bovino,1909468.0
PE,2005,Bubalino,17353.0
PE,2005,Equino,122457.0
PE,2005,Suíno - total,436857.0
PE,2005,Suíno - matrizes de suínos,0.0
PE,2005,Caprino,1601522.0
PE,2005,Ovino,1067103.0
PE,2005,Galináceos - total,23564297.0
PE,2005,Galináceos - galinhas,7681443.0
PE,2005,Codornas,460347.0
PE,2006,Bovino,2095184.0
PE,2006,Bubalino,17969.0
PE,2006,Equino,122369.0
PE,2006,Suíno - total,465252.0
PE,2006,Suíno - matrizes de suínos,0.0
PE,2006,Caprino,1685845.0
PE,2006,Ovino,1180943.0
PE,2006,Galináceos - total,23823594.0
PE,2006,Galináceos - galinhas,7614571.0
PE,2006,Codornas,613662.0
PE,2007,Bovino,2219892.0
PE,2007,Bubalino,19239.0
PE,2007,Equino,125976.0
PE,2007,Suíno - total,495957.0
PE,2007,Suíno - matrizes de suínos,0.0
PE,2007,Caprino,1595069.0
PE,2007,Ovino,1256270.0
PE,2007,Galináceos - total,31916818.0
PE,2007,Galináceos - galinhas,8840939.0
PE,2007,Codornas,605371.0
PE,2008,Bovino,2249788.0
PE,2008,Bubalino,19519.0
PE,2008,Equino,130651.0
PE,2008,Suíno - total,509547.0
PE,2008,Suíno - matrizes de suínos,0.0
PE,2008,Caprino,1720128.0
PE,2008,Ovino,1351934.0
PE,2008,Galináceos - total,35574374.0
PE,2008,Galináceos - galinhas,11079887.0
PE,2008,Codornas,580393.0
PE,2009,Bovino,2297366.0
PE,2009,Bubalino,15557.0
PE,2009,Equino,133856.0
PE,2009,Suíno - total,435671.0
PE,2009,Suíno - matrizes de suínos,0.0
PE,2009,Caprino,1638514.0
PE,2009,Ovino,1487228.0
PE,2009,Galináceos - total,34171265.0
PE,2009,Galináceos - galinhas,10547810.0
PE,2009,Codornas,507438.0
PE,2010,Bovino,2383268.0
PE,2010,Bubalino,11149.0
PE,2010,Equino,139811.0
PE,2010,Suíno - total,421144.0
PE,2010,Suíno - matrizes de suínos,0.0
PE,2010,Caprino,1735051.0
PE,2010,Ovino,1622511.0
PE,2010,Galináceos - total,33716909.0
PE,2010,Galináceos - galinhas,10174919.0
PE,2010,Codornas,441763.0
PE,2011,Bovino,2502156.0
PE,2011,Bubalino,8316.0
PE,2011,Equino,139111.0
PE,2011,Suíno - total,425977.0
PE,2011,Suíno - matrizes de suínos,0.0
PE,2011,Caprino,1925778.0
PE,2011,Ovino,1856351.0
PE,2011,Galináceos - total,31929633.0
PE,2011,Galináceos - galinhas,9936692.0
PE,2011,Codornas,457406.0
PE,2012,Bovino,1895642.0
PE,2012,Bubalino,7886.0
PE,2012,Equino,123843.0
PE,2012,Suíno - total,401944.0
PE,2012,Suíno - matrizes de suínos,0.0
PE,2012,Caprino,1791422.0
PE,2012,Ovino,1652883.0
PE,2012,Galináceos - total,29560953.0
PE,2012,Galináceos - galinhas,10216665.0
PE,2012,Codornas,457553.0
PE,2013,Bovino,1823230.0
PE,2013,Bubalino,8327.0
PE,2013,Equino,128027.0
PE,2013,Suíno - total,399309.0
PE,2013,Suíno - matrizes de suínos,96205.0
PE,2013,Caprino,1976398.0
PE,2013,Ovino,1830647.0
PE,2013,Galináceos - total,28493693.0
PE,2013,Galináceos - galinhas,10601938.0
PE,2013,Codornas,567310.0
PE,2014,Bovino,1920075.0
PE,2014,Bubalino,9101.0
PE,2014,Equino,125994.0
PE,2014,Suíno - total,514500.0
PE,2014,Suíno - matrizes de suínos,121189.0
PE,2014,Caprino,2058122.0
PE,2014,Ovino,1924342.0
PE,2014,Galináceos - total,32246576.0
PE,2014,Galináceos - galinhas,11743774.0
PE,2014,Codornas,575022.0
PE,2015,Bovino,1948357.0
PE,2015,Bubalino,9755.0
PE,2015,Equino,131567.0
PE,2015,Suíno - total,611234.0
PE,2015,Suíno - matrizes de suínos,133062.0
PE,2015,Caprino,2436207.0
PE,2015,Ovino,2416977.0
PE,2015,Galináceos - total,37045830.0
PE,2015,Galináceos - galinhas,13504293.0
PE,2015,Codornas,555504.0
PE,2016,Bovino,1895185.0
PE,2016,Bubalino,10437.0
PE,2016,Equino,124806.0
PE,2016,Suíno - total,630065.0
PE,2016,Suíno - matrizes de suínos,139794.0
PE,2016,Caprino,2534672.0
PE,2016,Ovino,2479122.0
PE,2016,Galináceos - total,34289568.0
PE,2016,Galináceos - galinhas,11631875.0
PE,2016,Codornas,538165.0
PE,2017,Bovino,1804876.0
PE,2017,Bubalino,10294.0
PE,2017,Equino,125008.0
PE,2017,Suíno - total,670885.0
PE,2017,Suíno - matrizes de suínos,140577.0
PE,2017,Caprino,2464727.0
PE,2017,Ovino,2295269.0
PE,2017,Galináceos - total,39322121.0
PE,2017,Galináceos - galinhas,12667823.0
PE,2017,Codornas,529947.0
PE,2018,Bovino,1862181.0
PE,2018,Bubalino,10665.0
PE,2018,Equino,131202.0
PE,2018,Suíno - total,683744.0
PE,2018,Suíno - matrizes de suínos,154459.0
PE,2018,Caprino,2570388.0
PE,2018,Ovino,2348061.0
PE,2018,Galináceos - total,42051623.0
PE,2018,Galináceos - galinhas,13568635.0
PE,2018,Codornas,516492.0
AL,2003,Bovino,825121.0
AL,2003,Bubalino,2618.0
AL,2003,Equino,51127.0
AL,2003,Suíno - total,112322.0
AL,2003,Suíno - matrizes de suínos,0.0
AL,2003,Caprino,57982.0
AL,2003,Ovino,189274.0
AL,2003,Galináceos - total,4568234.0
AL,2003,Galináceos - galinhas,2109602.0
AL,2003,Codornas,54572.0
AL,2004,Bovino,893922.0
AL,2004,Bubalino,2123.0
AL,2004,Equino,52686.0
AL,2004,Suíno - total,120317.0
AL,2004,Suíno - matrizes de suínos,0.0
AL,2004,Caprino,61900.0
AL,2004,Ovino,191895.0
AL,2004,Galináceos - total,4265292.0
AL,2004,Galináceos - galinhas,1738034.0
AL,2004,Codornas,102890.0
AL,2005,Bovino,985422.0
AL,2005,Bubalino,1818.0
AL,2005,Equino,54970.0
AL,2005,Suíno - total,127781.0
AL,2005,Suíno - matrizes de suínos,0.0
AL,2005,Caprino,67766.0
AL,2005,Ovino,203417.0
AL,2005,Galináceos - total,4689066.0
AL,2005,Galináceos - galinhas,1650123.0
AL,2005,Codornas,117850.0
AL,2006,Bovino,1029352.0
AL,2006,Bubalino,1791.0
AL,2006,Equino,55769.0
AL,2006,Suíno - total,128437.0
AL,2006,Suíno - matrizes de suínos,0.0
AL,2006,Caprino,69694.0
AL,2006,Ovino,208372.0
AL,2006,Galináceos - total,4605466.0
AL,2006,Galináceos - galinhas,1524412.0
AL,2006,Codornas,131595.0
AL,2007,Bovino,1112125.0
AL,2007,Bubalino,1747.0
AL,2007,Equino,56862.0
AL,2007,Suíno - total,144652.0
AL,2007,Suíno - matrizes de suínos,0.0
AL,2007,Caprino,67549.0
AL,2007,Ovino,201273.0
AL,2007,Galináceos - total,5714782.0
AL,2007,Galináceos - galinhas,1531067.0
AL,2007,Codornas,122297.0
AL,2008,Bovino,1162005.0
AL,2008,Bubalino,1991.0
AL,2008,Equino,54935.0
AL,2008,Suíno - total,150578.0
AL,2008,Suíno - matrizes de suínos,0.0
AL,2008,Caprino,64721.0
AL,2008,Ovino,193686.0
AL,2008,Galináceos - total,5711736.0
AL,2008,Galináceos - galinhas,1453175.0
AL,2008,Codornas,123620.0
AL,2009,Bovino,1193021.0
AL,2009,Bubalino,1666.0
AL,2009,Equino,54804.0
AL,2009,Suíno - total,147762.0
AL,2009,Suíno - matrizes de suínos,0.0
AL,2009,Caprino,62530.0
AL,2009,Ovino,193877.0
AL,2009,Galináceos - total,6018286.0
AL,2009,Galináceos - galinhas,1444104.0
AL,2009,Codornas,116130.0
AL,2010,Bovino,1219578.0
AL,2010,Bubalino,1729.0
AL,2010,Equino,56310.0
AL,2010,Suíno - total,154808.0
AL,2010,Suíno - matrizes de suínos,0.0
AL,2010,Caprino,65655.0
AL,2010,Ovino,202773.0
AL,2010,Galináceos - total,5333838.0
AL,2010,Galináceos - galinhas,1281680.0
AL,2010,Codornas,126220.0
AL,2011,Bovino,1268304.0
AL,2011,Bubalino,1116.0
AL,2011,Equino,57982.0
AL,2011,Suíno - total,155058.0
AL,2011,Suíno - matrizes de suínos,0.0
AL,2011,Caprino,67908.0
AL,2011,Ovino,209117.0
AL,2011,Galináceos - total,5301712.0
AL,2011,Galináceos - galinhas,1354196.0
AL,2011,Codornas,174050.0
AL,2012,Bovino,1221266.0
AL,2012,Bubalino,1152.0
AL,2012,Equino,58122.0
AL,2012,Suíno - total,149728.0
AL,2012,Suíno - matrizes de suínos,0.0
AL,2012,Caprino,67471.0
AL,2012,Ovino,209527.0
AL,2012,Galináceos - total,5917680.0
AL,2012,Galináceos - galinhas,1646359.0
AL,2012,Codornas,187717.0
AL,2013,Bovino,1251723.0
AL,2013,Bubalino,1223.0
AL,2013,Equino,58228.0
AL,2013,Suíno - total,143112.0
AL,2013,Suíno - matrizes de suínos,21601.0
AL,2013,Caprino,66559.0
AL,2013,Ovino,202168.0
AL,2013,Galináceos - total,6842166.0
AL,2013,Galináceos - galinhas,1751731.0
AL,2013,Codornas,222331.0
AL,2014,Bovino,1253121.0
AL,2014,Bubalino,1124.0
AL,2014,Equino,60414.0
AL,2014,Suíno - total,149647.0
AL,2014,Suíno - matrizes de suínos,23119.0
AL,2014,Caprino,68297.0
AL,2014,Ovino,211728.0
AL,2014,Galináceos - total,7028078.0
AL,2014,Galináceos - galinhas,1850307.0
AL,2014,Codornas,206778.0
AL,2015,Bovino,1255696.0
AL,2015,Bubalino,1202.0
AL,2015,Equino,64126.0
AL,2015,Suíno - total,142577.0
AL,2015,Suíno - matrizes de suínos,23206.0
AL,2015,Caprino,70613.0
AL,2015,Ovino,224264.0
AL,2015,Galináceos - total,8163505.0
AL,2015,Galináceos - galinhas,2087841.0
AL,2015,Codornas,204208.0
AL,2016,Bovino,1189985.0
AL,2016,Bubalino,1000.0
AL,2016,Equino,65045.0
AL,2016,Suíno - total,127441.0
AL,2016,Suíno - matrizes de suínos,15105.0
AL,2016,Caprino,66015.0
AL,2016,Ovino,228557.0
AL,2016,Galináceos - total,8074046.0
AL,2016,Galináceos - galinhas,1808178.0
AL,2016,Codornas,170300.0
AL,2017,Bovino,1208404.0
AL,2017,Bubalino,905.0
AL,2017,Equino,74573.0
AL,2017,Suíno - total,123471.0
AL,2017,Suíno - matrizes de suínos,11693.0
AL,2017,Caprino,59619.0
AL,2017,Ovino,264268.0
AL,2017,Galináceos - total,8469042.0
AL,2017,Galináceos - galinhas,1831218.0
AL,2017,Codornas,171265.0
AL,2018,Bovino,1247619.0
AL,2018,Bubalino,982.0
AL,2018,Equino,85966.0
AL,2018,Suíno - total,135570.0
AL,2018,Suíno - matrizes de suínos,10929.0
AL,2018,Caprino,67522.0
AL,2018,Ovino,294811.0
AL,2018,Galináceos - total,8243360.0
AL,2018,Galináceos - galinhas,1751411.0
AL,2018,Codornas,183055.0
SE,2003,Bovino,895938.0
SE,2003,Bubalino,324.0
SE,2003,Equino,67448.0
SE,2003,Suíno - total,95843.0
SE,2003,Suíno - matrizes de suínos,0.0
SE,2003,Caprino,13883.0
SE,2003,Ovino,126122.0
SE,2003,Galináceos - total,4241587.0
SE,2003,Galináceos - galinhas,1224595.0
SE,2003,Codornas,12225.0
SE,2004,Bovino,929794.0
SE,2004,Bubalino,390.0
SE,2004,Equino,68640.0
SE,2004,Suíno - total,101481.0
SE,2004,Suíno - matrizes de suínos,0.0
SE,2004,Caprino,15130.0
SE,2004,Ovino,139064.0
SE,2004,Galináceos - total,4554372.0
SE,2004,Galináceos - galinhas,1378905.0
SE,2004,Codornas,18273.0
SE,2005,Bovino,1005177.0
SE,2005,Bubalino,387.0
SE,2005,Equino,70735.0
SE,2005,Suíno - total,107722.0
SE,2005,Suíno - matrizes de suínos,0.0
SE,2005,Caprino,18292.0
SE,2005,Ovino,152053.0
SE,2005,Galináceos - total,4997546.0
SE,2005,Galináceos - galinhas,1460918.0
SE,2005,Codornas,19009.0
SE,2006,Bovino,1067508.0
SE,2006,Bubalino,385.0
SE,2006,Equino,73259.0
SE,2006,Suíno - total,115410.0
SE,2006,Suíno - matrizes de suínos,0.0
SE,2006,Caprino,21055.0
SE,2006,Ovino,169959.0
SE,2006,Galináceos - total,5350541.0
SE,2006,Galináceos - galinhas,1558751.0
SE,2006,Codornas,18889.0
SE,2007,Bovino,1073692.0
SE,2007,Bubalino,380.0
SE,2007,Equino,68503.0
SE,2007,Suíno - total,97524.0
SE,2007,Suíno - matrizes de suínos,0.0
SE,2007,Caprino,17972.0
SE,2007,Ovino,147102.0
SE,2007,Galináceos - total,6230077.0
SE,2007,Galináceos - galinhas,1618021.0
SE,2007,Codornas,19235.0
SE,2008,Bovino,1080833.0
SE,2008,Bubalino,605.0
SE,2008,Equino,69841.0
SE,2008,Suíno - total,96279.0
SE,2008,Suíno - matrizes de suínos,0.0
SE,2008,Caprino,18349.0
SE,2008,Ovino,152198.0
SE,2008,Galináceos - total,6375980.0
SE,2008,Galináceos - galinhas,1646899.0
SE,2008,Codornas,22170.0
SE,2009,Bovino,1120832.0
SE,2009,Bubalino,608.0
SE,2009,Equino,71889.0
